date,Plate.SN,rowi,coli,src_acsn,treatment,conc,rval,srcf,wllq,wllq_notes
20141112,MW1041-28,1,2,AB,Acetaminophen,0.03,29382.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,2,LDH,Acetaminophen,0.03,1.290666667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,3,AB,Acetaminophen,0.1,30830.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,3,LDH,Acetaminophen,0.1,1.301266667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,4,AB,Acetaminophen,0.3,25729.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,4,LDH,Acetaminophen,0.3,1.773466667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,5,AB,Acetaminophen,1,31904.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,5,LDH,Acetaminophen,1,1.212866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,6,AB,Acetaminophen,3,21452.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,6,LDH,Acetaminophen,3,1.227566667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,7,AB,Acetaminophen,10,28377.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,7,LDH,Acetaminophen,10,1.433666667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,8,AB,Acetaminophen,30,40611.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,1,8,LDH,Acetaminophen,30,1.399366667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,1,AB,Bisphenol A,0,26459.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,1,LDH,Bisphenol A,0,1.129366667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,2,AB,Bisphenol A,0.03,25874.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,2,LDH,Bisphenol A,0.03,1.327166667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,3,AB,Bisphenol A,0.1,26725.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,3,LDH,Bisphenol A,0.1,1.228866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,4,AB,Bisphenol A,0.3,25747.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,4,LDH,Bisphenol A,0.3,1.215866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,5,AB,Bisphenol A,1,26921.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,5,LDH,Bisphenol A,1,1.180866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,6,AB,Bisphenol A,3,33143.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,6,LDH,Bisphenol A,3,1.194066667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,7,AB,Bisphenol A,10,31208.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,7,LDH,Bisphenol A,10,1.342966667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,8,AB,Bisphenol A,30,29325.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,2,8,LDH,Bisphenol A,30,1.108866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,1,AB,Cocaine,0,29396.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,1,LDH,Cocaine,0,1.232766667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,2,AB,Cocaine,0.03,33879.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,2,LDH,Cocaine,0.03,1.224166667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,3,AB,Cocaine,0.1,33321.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,3,LDH,Cocaine,0.1,1.246966667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,4,AB,Cocaine,0.3,32308.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,4,LDH,Cocaine,0.3,1.224666667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,5,AB,Cocaine,1,33528.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,5,LDH,Cocaine,1,1.155566667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,6,AB,Cocaine,3,33594.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,6,LDH,Cocaine,3,1.300466667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,7,AB,Cocaine,10,37670.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,7,LDH,Cocaine,10,1.298666667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,8,AB,Cocaine,30,35561.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,3,8,LDH,Cocaine,30,1.148866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,1,AB,Cytosine Arabinoside,0,28209.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,1,LDH,Cytosine Arabinoside,0,1.216766667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,2,AB,Cytosine Arabinoside,0.03,33101.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,2,LDH,Cytosine Arabinoside,0.03,0.923466667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,3,AB,Cytosine Arabinoside,0.1,31494.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,3,LDH,Cytosine Arabinoside,0.1,1.198566667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,4,AB,Cytosine Arabinoside,0.3,25533.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,4,LDH,Cytosine Arabinoside,0.3,1.019666667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,5,AB,Cytosine Arabinoside,1,17054.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,5,LDH,Cytosine Arabinoside,1,0.823266667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,6,AB,Cytosine Arabinoside,3,3044.333333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,6,LDH,Cytosine Arabinoside,3,0.162366667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,7,AB,Cytosine Arabinoside,10,417.3333333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,7,LDH,Cytosine Arabinoside,10,0.018166667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,8,AB,Cytosine Arabinoside,30,349.3333333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,4,8,LDH,Cytosine Arabinoside,30,0.013366667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,1,AB,DEHP,0,24480.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,1,LDH,DEHP,0,1.425966667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,2,AB,DEHP,0.03,32544.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,2,LDH,DEHP,0.03,0.983866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,3,AB,DEHP,0.1,35068.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,3,LDH,DEHP,0.1,1.324266667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,4,AB,DEHP,0.3,29977.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,4,LDH,DEHP,0.3,1.244466667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,5,AB,DEHP,1,32068.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,5,LDH,DEHP,1,1.313066667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,6,AB,DEHP,3,33376.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,6,LDH,DEHP,3,1.365466667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,7,AB,DEHP,10,34899.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,7,LDH,DEHP,10,1.300966667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,8,AB,DEHP,30,29089.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,5,8,LDH,DEHP,30,1.103066667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,1,AB,Deltamethrin,0,30958.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,1,LDH,Deltamethrin,0,1.251866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,2,AB,Deltamethrin,0.03,31076.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,2,LDH,Deltamethrin,0.03,1.647066667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,3,AB,Deltamethrin,0.1,33438.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,3,LDH,Deltamethrin,0.1,1.285966667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,4,AB,Deltamethrin,0.3,31300.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,4,LDH,Deltamethrin,0.3,1.189966667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,5,AB,Deltamethrin,1,31608.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,5,LDH,Deltamethrin,1,1.174266667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,6,AB,Deltamethrin,3,33593.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,6,LDH,Deltamethrin,3,1.472466667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,7,AB,Deltamethrin,10,36456.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,7,LDH,Deltamethrin,10,1.539666667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,8,AB,Deltamethrin,30,35022.33333,ON_20141112_MW1041-28_Summary.xlsx,1,
20141112,MW1041-28,6,8,LDH,Deltamethrin,30,1.443866667,ON_20141112_MW1041-28_Summary.xlsx,1,
20141203,MW1042-42,1,1,AB,Acetaminophen,0,31572.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,1,LDH,Acetaminophen,0,1.085533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,2,AB,Acetaminophen,0.03,35427.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,2,LDH,Acetaminophen,0.03,1.322633333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,3,AB,Acetaminophen,0.1,31695.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,3,LDH,Acetaminophen,0.1,2.356533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,4,AB,Acetaminophen,0.3,31255.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,4,LDH,Acetaminophen,0.3,1.121933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,5,AB,Acetaminophen,1,32969.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,5,LDH,Acetaminophen,1,1.233833333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,6,AB,Acetaminophen,3,34100.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,6,LDH,Acetaminophen,3,1.199033333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,7,AB,Acetaminophen,10,32452.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,7,LDH,Acetaminophen,10,1.399133333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,8,AB,Acetaminophen,30,33438.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,1,8,LDH,Acetaminophen,30,1.352833333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,1,AB,Bis1,0,34441.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,1,LDH,Bis1,0,1.382533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,2,AB,Bis1,0.01,36848.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,2,LDH,Bis1,0.01,1.278133333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,3,AB,Bis1,0.03,32763.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,3,LDH,Bis1,0.03,1.334333333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,4,AB,Bis1,0.1,31490.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,4,LDH,Bis1,0.1,1.418633333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,5,AB,Bis1,0.3,29734.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,5,LDH,Bis1,0.3,1.408833333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,6,AB,Bis1,1,31071.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,6,LDH,Bis1,1,1.402233333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,7,AB,Bis1,3,32713.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,7,LDH,Bis1,3,1.133233333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,8,AB,Bis1,10,10815.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,2,8,LDH,Bis1,10,0.133933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,1,AB,Domoic Acid,0,37352.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,1,LDH,Domoic Acid,0,1.003433333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,2,AB,Domoic Acid,0.01,37248.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,2,LDH,Domoic Acid,0.01,1.355433333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,3,AB,Domoic Acid,0.03,34339.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,3,LDH,Domoic Acid,0.03,1.499233333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,4,AB,Domoic Acid,0.1,32957.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,4,LDH,Domoic Acid,0.1,1.187533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,5,AB,Domoic Acid,0.3,28646.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,5,LDH,Domoic Acid,0.3,1.250633333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,6,AB,Domoic Acid,1,30802.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,6,LDH,Domoic Acid,1,1.185233333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,7,AB,Domoic Acid,3,29727.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,7,LDH,Domoic Acid,3,1.115333333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,8,AB,Domoic Acid,10,23722.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,3,8,LDH,Domoic Acid,10,0.761933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,1,AB,Loperamide,0,33068.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,1,LDH,Loperamide,0,1.662933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,2,AB,Loperamide,0.03,32963.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,2,LDH,Loperamide,0.03,1.446933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,3,AB,Loperamide,0.1,31359.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,3,LDH,Loperamide,0.1,1.197733333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,4,AB,Loperamide,0.3,28448.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,4,LDH,Loperamide,0.3,1.436533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,5,AB,Loperamide,1,25275.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,5,LDH,Loperamide,1,1.296033333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,6,AB,Loperamide,3,24170.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,6,LDH,Loperamide,3,0.545733333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,7,AB,Loperamide,10,0,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,7,LDH,Loperamide,10,0.012333333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,8,AB,Loperamide,30,0,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,4,8,LDH,Loperamide,30,0.008633333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,1,AB,Sodium Orthovanadate,0,33187.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,1,LDH,Sodium Orthovanadate,0,1.113633333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,2,AB,Sodium Orthovanadate,0.03,33109.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,2,LDH,Sodium Orthovanadate,0.03,1.226033333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,3,AB,Sodium Orthovanadate,0.1,28373.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,3,LDH,Sodium Orthovanadate,0.1,1.108733333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,4,AB,Sodium Orthovanadate,0.3,27564.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,4,LDH,Sodium Orthovanadate,0.3,1.308133333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,5,AB,Sodium Orthovanadate,1,30481.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,5,LDH,Sodium Orthovanadate,1,1.348333333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,6,AB,Sodium Orthovanadate,3,30349.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,6,LDH,Sodium Orthovanadate,3,1.349933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,7,AB,Sodium Orthovanadate,10,36564.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,7,LDH,Sodium Orthovanadate,10,1.146433333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,8,AB,Sodium Orthovanadate,30,17153.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,5,8,LDH,Sodium Orthovanadate,30,0.649833333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,1,AB,Tetrabromobisphenol A,0,29491.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,1,LDH,Tetrabromobisphenol A,0,0.744733333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,2,AB,Tetrabromobisphenol A,0.03,32075.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,2,LDH,Tetrabromobisphenol A,0.03,1.275133333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,3,AB,Tetrabromobisphenol A,0.1,29877.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,3,LDH,Tetrabromobisphenol A,0.1,1.134533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,4,AB,Tetrabromobisphenol A,0.3,29075.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,4,LDH,Tetrabromobisphenol A,0.3,1.444833333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,5,AB,Tetrabromobisphenol A,1,29401.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,5,LDH,Tetrabromobisphenol A,1,1.270333333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,6,AB,Tetrabromobisphenol A,3,27613.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,6,LDH,Tetrabromobisphenol A,3,2.283933333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,7,AB,Tetrabromobisphenol A,10,30773.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,7,LDH,Tetrabromobisphenol A,10,1.203233333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,8,AB,Tetrabromobisphenol A,30,36059.66667,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-42,6,8,LDH,Tetrabromobisphenol A,30,1.384533333,ON_20141203_MW1042-42_Summary.xlsx,1,
20141203,MW1042-43,1,1,AB,Acetaminophen,0,30075,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,1,LDH,Acetaminophen,0,1.305533333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,2,AB,Acetaminophen,0.03,31080,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,2,LDH,Acetaminophen,0.03,1.309333333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,3,AB,Acetaminophen,0.1,30318,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,3,LDH,Acetaminophen,0.1,1.497833333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,4,AB,Acetaminophen,0.3,24330,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,4,LDH,Acetaminophen,0.3,1.317133333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,5,AB,Acetaminophen,1,29838,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,5,LDH,Acetaminophen,1,1.294433333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,6,AB,Acetaminophen,3,34379,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,6,LDH,Acetaminophen,3,1.417633333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,7,AB,Acetaminophen,10,34860,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,7,LDH,Acetaminophen,10,1.418033333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,8,AB,Acetaminophen,30,32012,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,1,8,LDH,Acetaminophen,30,1.385133333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,1,AB,Bis1,0,27243,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,1,LDH,Bis1,0,1.355333333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,2,AB,Bis1,0.01,28708,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,2,LDH,Bis1,0.01,1.160333333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,3,AB,Bis1,0.03,28895,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,3,LDH,Bis1,0.03,1.300733333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,4,AB,Bis1,0.1,29676,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,4,LDH,Bis1,0.1,1.405033333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,5,AB,Bis1,0.3,31419,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,5,LDH,Bis1,0.3,1.335833333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,6,AB,Bis1,1,35218,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,6,LDH,Bis1,1,1.605333333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,7,AB,Bis1,3,30927,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,7,LDH,Bis1,3,1.272633333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,8,AB,Bis1,10,8422,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,2,8,LDH,Bis1,10,0.106133333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,3,1,AB,Domoic Acid,0,27032,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,3,1,LDH,Domoic Acid,0,1.305733333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,3,2,AB,Domoic Acid,0.01,28730,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,3,2,LDH,Domoic Acid,0.01,1.313933333,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,3,3,AB,Domoic Acid,0.03,31789,ON_20141203_MW1042-43_Summary.xlsx,1,
20141203,MW1042-43,3,3,LDH,Domoic Acid,0.03,1.234733333,ON_20141203_MW1042-43_Summary.xlsx,1,
