"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq_by_well","wllq_notes_by_well"
"20211103","MW502622D","F2",7,"H2O","0","uM","iNFA_20211103_MW502622D_07_00(000).h5",0.151123563692759,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F2",9,"H2O","0","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.77668606655864,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F3",12,"Glyphosate","0.1","uM","iNFA_20211103_MW502622D_12_00(000).h5",0.879924389264696,1.47,0.031989542886969,48.57,0.3585,59.1421,14,10,10,16,0.1308914002664,10.0902672267405,65.2,0.0173390532266152,112.9,0.243703488092547,0.00156243935980767,1,""
"20211103","MW502622D","F3",5,"Glyphosate","0.1","uM","iNFA_20211103_MW502622D_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F3",7,"Glyphosate","0.1","uM","iNFA_20211103_MW502622D_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F3",9,"Glyphosate","0.1","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.113891733651303,0.33,0.0499497674418592,66.234,0.268,112.537,2,1,0,NA,NA,0,NA,NA,NA,-0.00110436443606277,0,1,""
"20211103","MW502622D","F4",12,"Glyphosate","0.3","uM","iNFA_20211103_MW502622D_12_00(000).h5",0.689539979074281,1.27,0.0123869830066237,61.7617272727273,0.133909090909091,38.3922727272727,12,11,23,14,0.118376906909516,25.791076393486,31.4318181818182,0.0160742033511498,84.695652173913,0.376017053279344,0.0039604046335456,1,""
"20211103","MW502622D","F4",5,"Glyphosate","0.3","uM","iNFA_20211103_MW502622D_05_00(000)(000).h5",0.182584876361092,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F4",7,"Glyphosate","0.3","uM","iNFA_20211103_MW502622D_07_00(000).h5",0.17056961049146,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00170599996637675,0,1,""
"20211103","MW502622D","F4",9,"Glyphosate","0.3","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.545013613228917,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00187142943179439,0,1,""
"20211103","MW502622D","F5",12,"Glyphosate","1","uM","iNFA_20211103_MW502622D_12_00(000).h5",1.105132920362,2.46,0.0129531436000575,65.7686153846154,0.162,19.1400769230769,13,13,40,13.575,0.147106240981241,32.8550489855743,14.6833333333333,0.0135461155419274,106.475,0.402743428449009,0.0112804075439433,1,""
"20211103","MW502622D","F5",5,"Glyphosate","1","uM","iNFA_20211103_MW502622D_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F5",7,"Glyphosate","1","uM","iNFA_20211103_MW502622D_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F5",9,"Glyphosate","1","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.140003496976236,0.06,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00139664104299876,0,1,""
"20211103","MW502622D","F6",12,"Glyphosate","3","uM","iNFA_20211103_MW502622D_12_00(000).h5",2.41778809367364,2.09142857142857,0.0449079767760116,57.9720714285714,6.54785714285714,21.3512857142857,14,14,11,15,0.172996359700905,4.29867959765407,29.345,0.017804502973819,119.272727272727,0.140629931084712,0.00217494388367889,1,""
"20211103","MW502622D","F6",5,"Glyphosate","3","uM","iNFA_20211103_MW502622D_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F6",7,"Glyphosate","3","uM","iNFA_20211103_MW502622D_07_00(000).h5",0.0877850112627058,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F6",9,"Glyphosate","3","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.111669455921521,0.03,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00109883580356282,0,1,""
"20211103","MW502622D","F7",12,"Glyphosate","10","uM","iNFA_20211103_MW502622D_12_00(000).h5",0.977115280136306,0.448,0.0738996099450743,34.237,0.692,45.381,15,2,5,15.8,0.172273809523809,4.65767949106331,109.975,0.00713620722195907,123,0.0753573506398407,0.00111506192837595,1,""
"20211103","MW502622D","F7",5,"Glyphosate","10","uM","iNFA_20211103_MW502622D_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F7",7,"Glyphosate","10","uM","iNFA_20211103_MW502622D_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F7",9,"Glyphosate","10","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.428344032415387,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00173021074711705,0,1,""
"20211103","MW502622D","F8",12,"Glyphosate","30","uM","iNFA_20211103_MW502622D_12_00(000).h5",0.591669191121882,1.29,0.0568506720126201,59.018,0.494666666666667,26.6256666666667,8,3,0,NA,NA,0,NA,NA,NA,0.000613592352123293,3.06304542354678e-06,1,""
"20211103","MW502622D","F8",5,"Glyphosate","30","uM","iNFA_20211103_MW502622D_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F8",7,"Glyphosate","30","uM","iNFA_20211103_MW502622D_07_00(000).h5",0.130010712882742,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW502622D","F8",9,"Glyphosate","30","uM","iNFA_20211103_MW502622D_09_00(001).h5",0.728351525935892,0.15,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00316953637912328,0,1,""
"20211103","MW507214B","A1",12,"Thiamethoxam","0.03","uM","iNFA_20211103_MW507214B_12_00(000).h5",0.987291929944515,1.5825,0.0183501853034415,67.0752857142857,0.325714285714286,25.1364285714286,16,14,21,16,0.156012565476851,20.1448969543504,25.375,0.0222575237062977,136.380952380952,0.330526208791463,0.00807258914318221,1,""
"20211103","MW507214B","A1",5,"Thiamethoxam","0.03","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.117183660142565,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A1",7,"Thiamethoxam","0.03","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.233338746792259,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A2",12,"DMSO","0","uM","iNFA_20211103_MW507214B_12_00(000).h5",2.40970434629153,2.804,0.0345091424194353,53.4956,1.68393333333333,29.5154666666667,15,15,17,15.8823529411765,0.175132416603005,7.44230297078321,37.35,0.0216758473366356,142.647058823529,0.160189217942044,0.00508566891890533,1,""
"20211103","MW507214B","A2",5,"DMSO","0","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A2",7,"DMSO","0","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A3",12,"Thiamethoxam","0.1","uM","iNFA_20211103_MW507214B_12_00(000).h5",2.19097280648164,2.79,0.0440509281517609,44.3205333333333,4.14933333333333,40.1424,16,15,11,16,0.197209583345947,5.27733755942948,70.385,0.0211691195135205,151.363636363636,0.11644921561173,0.00376585806810505,1,""
"20211103","MW507214B","A3",5,"Thiamethoxam","0.1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.150106688468333,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00134663084890704,0,1,""
"20211103","MW507214B","A3",7,"Thiamethoxam","0.1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.127039984364674,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.00130043075731835,0,1,""
"20211103","MW507214B","A4",12,"Thiamethoxam","0.3","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.579333754489,2.724,0.0336603929156601,54.1722,0.503933333333333,38.4052666666667,15,15,17,15,0.174539227112757,11.4769476103372,45.9625,0.0283037989437756,143.941176470588,0.210924681221671,0.00628067729007033,1,""
"20211103","MW507214B","A4",5,"Thiamethoxam","0.3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A4",7,"Thiamethoxam","0.3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.106669141390747,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A5",12,"Thiamethoxam","1","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.95166718711125,2.46,0.0903998090284505,65.50275,7.222,9.74875,12,4,4,10,0.258958333333334,0.231656580937973,209.683333333333,0.0692791087371037,12.25,0.00612791709860228,4.79823225112049e-05,1,""
"20211103","MW507214B","A5",5,"Thiamethoxam","1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.0881667538215489,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A5",7,"Thiamethoxam","1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A6",12,"Thiamethoxam","3","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A6",5,"Thiamethoxam","3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A6",7,"Thiamethoxam","3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A7",12,"Thiamethoxam","10","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A7",5,"Thiamethoxam","10","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A7",7,"Thiamethoxam","10","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A8",12,"Thiamethoxam","30","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A8",5,"Thiamethoxam","30","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","A8",7,"Thiamethoxam","30","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B1",12,"Tributyltin Chloride","0.03","uM","iNFA_20211103_MW507214B_12_00(000).h5",3.0209637685533,4.164,0.0547339751401706,57.3181428571429,3.80221428571429,44.8997142857143,15,14,9,15.6666666666667,0.269161486661487,3.24880558618155,85.3125,0.126540994278104,147.333333333333,0.0971305881117929,0.0032910804866289,1,""
"20211103","MW507214B","B1",5,"Tributyltin Chloride","0.03","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B1",7,"Tributyltin Chloride","0.03","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.500011600269126,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B2",12,"DMSO","0","uM","iNFA_20211103_MW507214B_12_00(000).h5",3.83185287367928,5.552,0.0618591255060775,49.63525,0.752166666666667,24.5900833333333,15,12,9,14.7777777777778,0.209949294532628,2.05208393660354,76.59375,0.0435896804686815,118.111111111111,0.0597678436561114,0.00292212551422977,1,""
"20211103","MW507214B","B2",5,"DMSO","0","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B2",7,"DMSO","0","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.348341414854158,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00266851750484389,0,1,""
"20211103","MW507214B","B3",12,"Tributyltin Chloride","0.1","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B3",5,"Tributyltin Chloride","0.1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B3",7,"Tributyltin Chloride","0.1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B4",12,"Tributyltin Chloride","0.3","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B4",5,"Tributyltin Chloride","0.3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B4",7,"Tributyltin Chloride","0.3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B5",12,"Tributyltin Chloride","1","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B5",5,"Tributyltin Chloride","1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B5",7,"Tributyltin Chloride","1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B6",12,"Tributyltin Chloride","3","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B6",5,"Tributyltin Chloride","3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B6",7,"Tributyltin Chloride","3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B7",12,"Tributyltin Chloride","10","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B7",5,"Tributyltin Chloride","10","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B7",7,"Tributyltin Chloride","10","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B8",12,"Tributyltin Chloride","30","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B8",5,"Tributyltin Chloride","30","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","B8",7,"Tributyltin Chloride","30","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C1",12,"Deltamethrin","0.03","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.89000050400013,2.31375,0.0263543362680392,50.5713571428571,0.387142857142857,35.6357857142857,16,14,13,15.9230769230769,0.189223137973138,7.96222810111699,46.8458333333333,0.0226655728308757,166.692307692308,0.176691949192462,0.00550628517229188,1,""
"20211103","MW507214B","C1",5,"Deltamethrin","0.03","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C1",7,"Deltamethrin","0.03","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.0877798142694688,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C2",12,"EtOH:DMSO","0","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.44062538416677,2.0625,0.0353119861470994,49.8870625,0.9909375,52.689375,16,16,11,16,0.196282959464778,9.01904073270668,86.07,0.0441478174903738,170.090909090909,0.161898180241496,0.00659849352994333,1,""
"20211103","MW507214B","C2",5,"EtOH:DMSO","0","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C2",7,"EtOH:DMSO","0","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C3",12,"Deltamethrin","0.1","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.39013925959269,2.96625,0.0291972399444529,68.6988125,0.509875,25.858,16,16,33,12.7575757575758,0.245520109099655,12.6386252372864,23.896875,0.074527758158584,76.6666666666667,0.264011007789531,0.00835385778535015,1,""
"20211103","MW507214B","C3",5,"Deltamethrin","0.1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.122763834435068,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C3",7,"Deltamethrin","0.1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.68297880807131,0.78,0.149777286432161,16.584,0.852,20.441,3,1,0,NA,NA,0,NA,NA,NA,0.0024302472332164,0,1,""
"20211103","MW507214B","C4",12,"Deltamethrin","0.3","uM","iNFA_20211103_MW507214B_12_00(000).h5",2.12500056666682,6.045,0.0275356302572326,77.6509375,0.4535625,20.1754375,16,16,48,12.5,0.219225551647427,14.2614379084967,17.9276595744681,0.052521240429802,90.9166666666667,0.24818578646102,0.0114759875641456,1,""
"20211103","MW507214B","C4",5,"Deltamethrin","0.3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.0837026143875464,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C4",7,"Deltamethrin","0.3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.141114384964842,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C5",12,"Deltamethrin","1","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.06979826507752,2.94545454545455,0.0307843221613057,58.8336,0.3722,36.2226,11,5,4,14.5,0.219732142857143,4.14802386278896,255.533333333333,0.020448572875706,111.25,0.0675737823903803,0.00165023060358232,1,""
"20211103","MW507214B","C5",5,"Deltamethrin","1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C5",7,"Deltamethrin","1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C6",12,"Deltamethrin","3","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C6",5,"Deltamethrin","3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C6",7,"Deltamethrin","3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C7",12,"Deltamethrin","10","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C7",5,"Deltamethrin","10","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C7",7,"Deltamethrin","10","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C8",12,"Deltamethrin","30","uM","iNFA_20211103_MW507214B_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C8",5,"Deltamethrin","30","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","C8",7,"Deltamethrin","30","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D1",12,"Glyphosate","0.03","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.21923643624083,1.575,0.0625720502513791,20.0941666666667,0.505,33.195,16,6,6,16,0.157919973544974,4.96667995671242,3,0.0187362800087305,145.333333333333,0.103225254966288,0.00253298129337489,1,""
"20211103","MW507214B","D1",5,"Glyphosate","0.03","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D1",7,"Glyphosate","0.03","uM","iNFA_20211103_MW507214B_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D2",12,"H2O","0","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.2265975493149,1.6425,0.0857470570905997,43.5826666666667,3.029,19.5501666666667,16,6,5,16,0.170118492618493,3.79890165883485,58.75,0.0273049808504778,134.2,0.0992393935369514,0.0026503416803916,1,""
"20211103","MW507214B","D2",5,"H2O","0","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",1.87493856228104,0.3,0.147817657657658,3.701,1.823,39.655,2,1,0,NA,NA,0,NA,NA,NA,0.00451966115268594,0,1,""
"20211103","MW507214B","D2",7,"H2O","0","uM","iNFA_20211103_MW507214B_07_00(000).h5",2.06115892999829,0.87,0.149627326732672,6.435,1.162,32.594,2,1,0,NA,NA,0,NA,NA,NA,0.00340796174257284,0,1,""
"20211103","MW507214B","D3",12,"Glyphosate","0.1","uM","iNFA_20211103_MW507214B_12_00(000).h5",2.26763949359275,2.4225,0.0420184626741201,65.99975,1.667125,32.327875,16,16,23,14.5217391304348,0.223864734299517,9.04942732896429,38.3204545454546,0.0685142478203965,128.478260869565,0.192246000069558,0.00861413045591174,1,""
"20211103","MW507214B","D3",5,"Glyphosate","0.1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.131134095873823,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00126805426813381,0,1,""
"20211103","MW507214B","D3",7,"Glyphosate","0.1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.115558236506643,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D4",12,"Glyphosate","0.3","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.07472250881489,1.12875,0.0280843643704328,57.5650625,0.86775,62.4195625,16,16,12,16,0.268138377825878,9.25949857844404,76.5818181818182,0.0489932513592263,119.416666666667,0.221017244775323,0.00758559199838418,1,""
"20211103","MW507214B","D4",5,"Glyphosate","0.3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.743837233190662,0.51,0.0476105494505498,63.095,0.289,58.421,2,1,0,NA,NA,0,NA,NA,NA,-0.000419721740154231,0,1,""
"20211103","MW507214B","D4",7,"Glyphosate","0.3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.56779095052783,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00041206034746589,0,1,""
"20211103","MW507214B","D5",12,"Glyphosate","1","uM","iNFA_20211103_MW507214B_12_00(000).h5",1.16903734878033,2.264,0.0251651593568405,69.4858666666667,0.488266666666667,34.4562,15,15,27,13.8148148148148,0.214800117577895,13.8638955772399,31.1903846153846,0.0399806963897069,81.037037037037,0.280720757212362,0.00805252797712172,1,""
"20211103","MW507214B","D5",5,"Glyphosate","1","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0.187493856228104,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D5",7,"Glyphosate","1","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.222227377897389,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D6",12,"Glyphosate","3","uM","iNFA_20211103_MW507214B_12_00(000).h5",0.973259518795131,1.704,0.0120986294887388,82.1179333333333,0.321933333333333,35.2346666666667,15,15,21,14.1428571428571,0.234212371623086,19.2761006767546,38.6525,0.0900963984351339,120.714285714286,0.453476693579799,0.013372036977373,1,""
"20211103","MW507214B","D6",5,"Glyphosate","3","uM","iNFA_20211103_MW507214B_05_00(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20211103","MW507214B","D6",7,"Glyphosate","3","uM","iNFA_20211103_MW507214B_07_00(000).h5",0.290006728156093,0.795,0.0845652154801712,64.911,0.523,27.4175,4,2,0,NA,NA,0,NA,NA,NA,0.0195795871225461,1.17111052356025e-06,1,""
